OBJECTID,plz,einwohner,SHAPE_Length,SHAPE_Area
6719,36433,20926,120866.5427,255867610.6
6720,36452,6770,140292.7342,246585554.8
6721,36404,6147,109085.634,140669740.8
6722,36466,8745,144643.9863,264211737.7
6723,98669,2946,52753.80434,76471600.58
6724,98547,2914,81095.08131,136702269.1
6725,98574,20172,126764.016,262662549.1
6726,98667,2454,89390.29712,127525897.3
6727,98666,3040,70851.88577,107922974.1
6728,98631,5938,129626.9246,298489068.5
6729,98590,3983,115250.3421,165849450.5
6730,98617,34579,222543.2162,715983470.5
6731,98660,5137,91050.20876,184826584.9
6732,98587,10480,87362.92516,190855611.4
6733,98553,11951,127185.1354,341128998.2
6734,98663,5123,121943.5059,386835730.3
6735,98530,3138,84293.87032,155010580.7
6736,98527,17130,47374.61503,46434439.14
6737,98528,9442,78562.05518,191291065.1
6738,98529,12753,63962.97558,116607325.8
6739,90596,7285,54458.70741,79025354
6740,91186,5141,67004.24247,79761278.68
6741,90530,15676,108587.4128,149664967.6
6742,91189,3568,83699.73031,113492406.3
6743,91183,5425,78120.76344,120786103.7
6744,48163,23534,82631.65644,164749066.3
6745,90556,13416,72007.98748,127303178
6746,90587,10631,52765.15081,75601705.91
6747,98716,1214,37412.4711,24445957.42
6748,98746,2064,65906.97718,123067253
6749,98701,7062,90137.43238,198323467.3
6750,98743,2241,63489.50294,87209116.36
6751,98559,1561,55437.44507,58529192.29
6752,98744,6415,82240.32504,175822327.4
6753,98724,13309,118606.5739,314083806.5
6754,98693,33512,115742.9139,315659121
6755,91475,2011,53596.70385,61950261.07
6756,91096,4531,68632.12821,81151393.35
6757,91080,8468,49354.73265,37412505.26
6758,7957,4543,105756.4027,139004162.7
6759,7554,9208,141429.0779,255228683.6
6760,7952,3590,56132.26309,89708225.71
6761,7589,5143,78157.56553,122607260
6762,7586,8769,74401.70382,164917652.5
6763,7557,1524,50298.03705,67832392.61
6764,7958,1700,26166.58502,24177831.03
6765,7985,4459,62797.37999,63139320.02
6766,7937,14718,139531.5835,282020268.3
6767,36037,12971,18181.8599,8658547.466
6768,36043,17901,44718.7461,33164495.65
6769,36041,17377,95036.2147,151550723.2
6770,7629,10646,60911.71299,72839076.99
6771,7607,11550,59599.88936,82044594.24
6772,7646,15622,175155.3727,563781902.8
6773,7616,4857,91428.16733,154579946.6
6774,7619,2854,82570.38665,142955658
6775,7639,5808,55576.42187,89493713.77
6776,35578,17813,41775.47177,46706733.31
6777,7768,13017,120540.1769,298711390.8
6778,35579,1624,14326.69871,8774578.389
6779,7613,5510,98271.07713,174757259
6780,7778,2064,84399.43784,106328960.3
6781,35580,3509,20269.48647,14745114.98
6782,7774,6804,77912.95949,145276424.8
6783,7426,8593,136297.1791,286095172.1
6784,7318,30831,160559.2279,359819860.5
6785,7407,32431,181953.9007,642392778
6786,7349,1840,53499.60861,89478081.6
6787,7422,7002,71691.53527,88196261.78
6788,7338,6072,147148.3338,292382821.4
6789,7427,515,43470.51508,34832840.67
6790,7333,8997,87673.23707,157558721.5
6791,7330,3314,117668.9845,183333545.5
6792,7429,1357,50389.07731,31976534.54
6793,96151,1054,28883.60008,30036826.26
6794,96170,3321,38863.70639,40313007.18
6795,96193,2118,56440.08955,55411546.03
6796,96120,6005,38722.1536,42307121.23
6797,96155,3442,56157.81625,72291902.65
6798,96175,1967,34012.92888,23388291.93
6799,96132,5626,78598.96562,167995317.8
6800,96160,2391,73171.36353,116871763.8
6801,96181,3035,92268.5687,167132471.9
6802,96049,20581,47653.00495,53774957.56
6803,96164,2560,23479.10907,19883658.16
6804,96163,3277,16139.96949,9156577.898
6805,96052,21664,34534.64674,31871660.2
6806,96148,4008,59638.4852,77703205.33
6807,96167,1349,71427.72403,103363022.5
6808,96188,1171,28194.59512,27031003.59
6809,96114,11620,86145.03857,98405766.66
6810,96152,2465,68705.96759,105221228
6811,96172,1666,43263.12526,39780551.61
6812,96194,2554,36369.91504,38979170.16
6813,96123,6021,60328.17795,62327631.9
6814,96157,1876,88388.77676,150542449.5
6815,96178,2886,54170.81131,84512446.32
6816,96199,4948,50232.84905,73979251.36
6817,96161,960,22894.36296,18779933.83
6818,96182,2019,33910.24891,31466159.43
6819,96050,17628,36676.84871,39035326.67
6820,96146,1962,29960.15898,20909730.94
6821,96187,1272,73738.32239,99297887.36
6822,96110,7138,93354.12665,229161579.2
6823,96264,5451,71157.48643,79753621.7
6824,96231,10302,120716.8939,241333501.1
6825,96257,4690,42526.73365,44866389.34
6826,96215,20239,156237.5605,297092769.5
6827,96272,1678,40637.26259,33657701.79
6828,96487,3685,18717.13362,9256415.541
6829,96126,4137,92365.44207,197609128.7
6830,96476,6348,98647.15341,205185225.4
6831,96279,3154,40064.89999,23416890.95
6832,96523,4192,52764.26089,63692376.62
6833,96176,1514,53504.86879,69199831.21
6834,96484,3826,89509.77684,180219482.3
6835,96472,13309,88450.67715,122457217.9
6836,96271,2990,29055.54508,29194468.46
6837,96237,6032,46551.04137,64341628.66
6838,96489,1583,16554.40108,6285303.095
6839,96145,4073,90335.76668,176816466
6840,96479,5004,59432.06697,82427099.75
6841,96450,41127,80474.02321,118074795.8
6842,96253,4130,46797.56458,49907300.69
6843,96524,9258,133348.4112,240771578
6844,96184,1554,54373.67938,59737704.97
6845,96486,4098,57305.59848,74413400.91
6846,96106,7262,89565.34417,230647021.4
6847,96274,2300,63180.88119,80447812.64
6848,96242,4960,63174.16165,84778761.49
6849,96515,24264,135488.6118,209031302.1
6850,96166,1395,36444.44322,40905884.46
6851,96482,4282,51743.99643,48536740.1
6852,96465,15462,90755.56238,151608751
6853,65556,2370,26878.29092,13821477.09
6854,65554,1221,16629.44463,13515198.17
6855,65549,17119,26864.02808,24946931.15
6856,91054,21327,36100.12997,21627535.12
6857,35585,946,23609.11546,24558110.42
6858,91052,27521,26998.46308,15428716.1
6859,35583,2045,15809.50269,10143453.43
6860,91058,24636,38134.11887,42612684.5
6861,91056,33405,66236.10763,106967998.2
6862,95496,1380,21308.41564,8457523.885
6863,95482,4569,84521.35667,122183815.8
6864,95514,1219,44358.75485,48811224.01
6865,95488,5122,90716.89134,124600693
6866,95444,11482,18853.3758,5406031.515
6867,95497,3610,55336.29515,88207173.49
6868,95466,7450,123437.2208,247351989.1
6869,95515,887,42564.20104,33606442.93
6870,95517,2355,81786.6269,95069792.18
6871,95491,2261,120447.5292,148925896.4
6872,95447,16562,33972.73398,26243808.12
6873,95503,2386,63998.18486,44275025.61
6874,95445,19542,44817.43103,41029274.73
6875,95493,1960,94465.56741,136109883.2
6876,95028,20101,35165.65358,40717580.42
6877,95185,1090,47941.68698,54384984.75
6878,95176,3326,60675.95606,105735342.8
6879,95126,7425,92548.1484,142441302
6880,95233,8892,104392.3677,143325034.3
6881,95030,12978,69256.873,61794845.24
6882,56316,2944,28367.82018,28859724.97
6883,56377,5409,81111.80479,71676636.29
6884,56329,2808,37032.09064,56173875.89
6885,56341,2239,51748.25568,32726288.84
6886,56349,888,51930.63935,31646362.58
6887,56321,4493,40607.43132,44903806.78
6888,56333,2475,17791.46604,16518246.55
6889,56348,4461,111339.1775,120261057.8
6890,56357,13782,226051.6725,402150801
6891,56332,11057,113492.167,212825258
6892,56337,7083,68732.83683,74130105.94
6893,56355,6145,108151.6048,99134731.77
6894,56307,2679,43242.49959,35774872.13
6895,56370,5864,152231.4422,193990043.8
6896,56340,2296,69037.82132,57757951.26
6897,56305,3056,41476.49386,42015722.82
6898,56368,4207,75108.96163,79015535.38
6899,56317,2024,38753.83367,41332458.01
6900,56379,7618,181112.5911,165019157.5
6901,92715,1608,59632.05282,60209278.15
6902,92714,2473,73099.51831,100895120.8
6903,92690,4429,96482.27158,159260337.8
6904,92724,1314,53510.24175,63997061.21
6905,92705,1263,56062.22589,76931932.18
6906,92706,3392,78273.99937,91686887.31
6907,92685,3549,72674.04425,129901998.5
6908,92723,2254,82597.21181,136362785.4
6909,92697,1385,62779.48795,87904767.26
6910,92655,6457,190226.3522,519511815.2
6911,92660,5931,34318.50717,23730569.18
6912,92696,1624,41989.42485,55748246.99
6913,92712,1769,54330.49519,62182532.54
6914,92729,3008,65627.47622,61668779.22
6915,92703,1535,53156.98003,42447851.96
6916,92711,2259,76234.45249,73555773.47
6917,92681,5228,90974.2012,162062951.3
6918,92721,1449,34880.84762,26238251.68
6919,92700,795,31157.50535,33834409.71
6920,92718,2033,19134.82839,11772732.32
6921,92699,2252,34493.71913,23944551.49
6922,92665,5747,92947.91751,146776084.2
6923,79541,12985,48187.74053,56455530.79
6924,79539,20379,34533.02357,20000519.77
6925,95615,17373,70481.18451,119568441.2
6926,95173,3447,42779.08525,46850382.21
6927,95659,5468,65765.66626,104738238.4
6928,95100,15467,131956.967,248510969.9
6929,95632,9600,109409.1459,156366434.6
6930,95706,1327,45285.37346,40055117.03
6931,35037,22335,26663.2021,23715652.33
6932,35582,3027,18723.47604,12371074.55
6933,35392,9773,24838.89574,17013945.47
6934,35581,2368,18490.35832,13685647.56
6935,35396,17812,31701.71473,36252193.87
6936,35043,13766,92790.99994,132694269.4
6937,35394,16017,39824.07198,63384564.8
6938,35398,16371,53352.76062,56311399.42
6939,35041,14038,67682.4658,123327833.1
6940,95478,5302,89925.57692,136753188.3
6941,95688,1287,32684.07155,39271098.45
6942,95679,4434,101141.2242,145722974.5
6943,95704,1809,73337.78811,104269072.6
6944,95666,7968,95667.25401,218793604.4
6945,95689,1671,28370.58701,35637964.61
6946,95683,1337,47983.96297,26689072.85
6947,95671,3320,83872.40113,178478245.6
6948,95701,1397,48111.7196,63799880.14
6949,95652,6946,83634.30494,160832689
6950,95508,2344,76151.13073,85500033.67
6951,95685,974,79722.61257,94335407.47
6952,95703,3354,94483.93671,178120841.6
6953,95698,1427,66127.54297,121010178.1
6954,90763,27731,18242.00198,12646475.63
6955,90762,18429,13791.70446,5584561.321
6956,35576,12416,27806.3589,22731769.62
6957,90766,23382,17524.36408,16717551.69
6958,90768,20625,62304.32679,73809795.6
6959,92549,507,33401.74914,25108000.28
6960,92445,1149,78910.29425,113242513.2
6961,92559,1440,55048.55678,79703837.28
6962,92536,5426,86793.26304,121824868.1
6963,92269,2374,60028.83454,63621375.01
6964,35584,3728,27018.95142,17735979.25
6965,93458,3438,69909.20972,142041170.9
6966,93167,3251,82986.43427,106047461.5
6967,93191,1775,66332.79604,63100065.09
6968,93492,1007,48538.89766,49315399.71
6969,93471,1998,54182.37253,88291934.1
6970,93199,1851,68868.6106,76786239.32
6971,93482,2264,86490.61389,104622503.4
6972,93455,4020,75595.74906,105814888
6973,93486,2309,48689.95738,49239219.29
6974,93464,2034,84360.62011,108158401.2
6975,93470,1976,52966.95065,138652293.2
6976,93194,2073,64600.12368,81796402.11
6977,93495,2496,62913.89757,66156762.09
6978,93474,2537,45898.49566,67427150.38
6979,93426,11267,132022.9856,280174521.6
6980,93485,1942,49384.30168,57971260.24
6981,93462,2711,50815.97115,77870240.56
6982,93057,16883,30763.43072,24924166.96
6983,93087,3169,30473.36073,30385565.21
6984,93095,1974,48555.92636,48014138.23
6985,93073,12578,26325.55603,22716230.08
6986,93090,1822,37688.3499,34113546.45
6987,93098,4716,75143.05823,124591538.6
6988,93158,7357,65857.52232,89635379.7
6989,93051,23431,23214.73761,16134727.03
6990,93096,2337,22352.68863,12246673.55
6991,93104,2716,68059.80654,100254053.5
6992,93138,12957,54409.66262,80207607.77
6993,93173,8204,55494.66297,69470978.91
6994,93183,3788,91103.37905,137225295.2
6995,93055,19750,54671.10589,68691154.43
6996,93086,4454,84699.76319,121366956.8
6997,93197,5796,45119.61594,37429418.44
6998,93099,1582,53779.81273,83200648.27
6999,93107,3257,73268.69947,85913135.29
7000,93149,8386,133555.7311,230995381.1
7001,93049,24464,19285.79136,15465728.95
7002,93177,1578,73372.86609,106355986.4
7003,93188,1407,41146.33989,34024406.54
7004,93059,15685,37538.77355,23189233.63
7005,93089,1757,52550.30478,62898089.01
7006,93102,3031,72370.89079,111526642.4
7007,93133,12090,127963.6624,218465294.1
7008,93155,8463,121361.9483,284395069.9
7009,93053,22650,40500.07428,34999342.93
7010,93180,2083,27569.58805,16513541.44
7011,93195,1475,36250.18632,37122986.92
7012,93080,5666,79850.83246,75510196.91
7013,93092,5105,48438.50483,71049461.35
7014,93356,1597,34545.51242,37604560.85
7015,79111,21381,47203.5549,43209674.22
7016,94566,1653,14764.39419,9435691.596
7017,94536,1014,39323.92302,39401269.53
7018,94513,3916,54700.82789,75588308.11
7019,94169,2320,61245.32003,75748142.23
7020,94556,2266,48694.86022,90170096.28
7021,94481,8391,72302.49286,146895457.7
7022,94078,6900,90150.16504,112209511.6
7023,94547,2054,46904.89394,43861925.82
7024,94563,1930,49390.26268,69719128.92
7025,94526,4151,36798.7502,27846958.62
7026,94541,1285,63284.78669,59705045.71
7027,94533,893,36738.3026,36196226.05
7028,94113,6643,70723.8188,113632844.8
7029,94501,8321,125685.2757,190107136.8
7030,94036,19466,64271.40779,70736811.29
7031,94094,6092,94476.21167,157900240.9
7032,94496,7079,88387.19072,138720391.8
7033,94032,14884,27347.86422,19010290.74
7034,94148,2086,36525.58635,40603987.75
7035,94081,7724,106073.8578,180559892.9
7036,94164,1397,40195.16754,37716574.03
7037,94124,4065,57651.0605,64359283.38
7038,86507,2781,45010.09649,54491515.19
7039,86500,2460,61892.8226,63126610.95
7040,86517,2920,29026.22253,31655278
7041,86505,1979,37759.23725,41809605.71
7042,86562,1229,44315.67233,51605403.88
7043,86519,975,31160.53153,25944552.07
7044,86502,1539,50724.04327,62802730.87
7045,94368,1558,32156.54486,32911870.76
7046,94347,1569,60095.00089,45306649.08
7047,94375,1415,50472.04167,47901226
7048,94354,1718,61897.52345,42865203.11
7049,94315,44503,86801.65958,157077977.3
7050,94327,9660,78513.25138,115139882.9
7051,94363,2758,74996.50081,139729366.4
7052,94342,4403,66274.30304,125087012.7
7053,94371,1773,53812.29033,70322558.54
7054,94350,1014,42580.1325,26709000.39
7055,94379,1528,62867.8818,85672908.55
7056,86486,1217,23556.28179,15450893.3
7057,86424,6516,103245.3603,160665860.3
7058,79114,21091,19536.06593,8062043.89
7059,79112,12470,52352.03983,78894399.91
7060,84489,17504,43683.64089,44596278.56
7061,84529,5870,77594.76139,161087056.7
7062,84567,2382,74124.49837,95391853.7
7063,84556,2672,44115.95995,62122379.09
7064,84533,6103,77454.68236,140378599.7
7065,84577,3199,41544.48937,44103927.38
7066,84576,1847,21321.47587,12088586.92
7067,84508,10028,75603.05399,103733056.4
7068,84568,2388,85178.01749,118686498.7
7069,84543,4662,49838.65581,55322934.01
7070,56269,6325,67988.39799,92581328.15
7071,56220,14323,68449.34984,78705348.35
7072,56294,4941,74351.62785,117860515.9
7073,56253,2310,59766.00218,83488235.48
7074,56271,3834,87471.74786,76064897.13
7075,56290,6693,140186.4749,279700733.8
7076,56295,2539,32392.87373,40168707.07
7077,56242,5195,65125.96205,54846571.62
7078,56283,5533,105445.4016,163058716.1
7079,56291,5651,94816.15027,173380570.9
7080,56244,12836,158749.9853,241271335.8
7081,56288,9952,121616.6108,228691811.5
7082,56235,7792,32279.76504,33408279.1
7083,56237,6810,63093.91763,89766881.86
7084,56276,2659,39882.61376,44357386.61
7085,56281,6512,55784.10112,63416699.52
7086,56206,1780,17964.77447,14523623.01
7087,86462,7265,44317.1665,53526365.13
7088,86405,10787,65323.77092,67949488.69
7089,86485,3378,76027.893,83938440.37
7090,86456,4485,49952.99393,60580850.83
7091,86494,1349,27040.65601,26473022.65
7092,86441,6078,106490.2954,155640922.4
7093,86465,4518,70622.76853,80132835.32
7094,86343,26970,34404.96064,41828543.84
7095,86564,1603,50453.66968,73598280.26
7096,86558,4414,96679.39131,119398550.8
7097,86579,2208,68465.62405,62345937.13
7098,86571,1488,42016.78688,54479294.95
7099,86561,2689,61280.60347,68223055.5
7100,86529,15926,119409.7982,171537972.6
7101,86565,2360,64802.85362,68743330.31
7102,86167,14720,20898.01625,10571373.42
7103,86169,15950,38843.51498,36552339.58
7104,86156,24335,28825.21047,22244884.74
7105,86154,19318,17112.61566,9745387.981
7106,86153,16336,27879.63442,11583777.58
7107,83313,8100,76090.74594,126405218
7108,83368,1436,18620.57434,15075073.49
7109,83339,4678,64817.70895,83787537.64
7110,83376,1560,31837.99876,29288017.46
7111,83242,2372,59145.44095,158355501.3
7112,83355,4183,74482.19197,83742142.22
7113,83278,18705,87876.80244,107835662.2
7114,83324,6411,90688.35731,326440291.7
7115,83371,1370,19318.18978,7305187.803
7116,83132,1647,54254.49396,62157477.33
7117,83346,4786,54623.27161,81758337.35
7118,83379,1472,39285.15676,40204442.04
7119,83250,3172,32453.94913,29638637.25
7120,83308,11229,75096.17417,115499421.5
7121,83367,2294,67280.03922,66282261.1
7122,83334,4498,56607.17466,100028917.2
7123,83374,2012,31809.11559,26970408.14
7124,83236,4851,48921.4513,67726343.41
7125,83352,4231,55177.77612,58268300.64
7126,83417,3117,50417.28107,55559937.28
7127,83259,1663,46194.04276,99757429.91
7128,83362,3115,45620.74306,52683086.17
7129,83370,1761,49743.10838,53221228.69
7130,83119,3975,73648.43858,97850309.14
7131,83342,5502,71302.74778,112264925.6
7132,83377,1843,31683.26263,22076079.32
7133,83246,3450,45734.93786,88762316.96
7134,83364,936,28349.09099,35607752.64
7135,83435,16853,75896.98473,92734810.63
7136,83471,12968,157831.2998,432411462.4
7137,83404,9536,44868.89787,72943898.54
7138,83454,4307,62668.95091,101812926.7
7139,83112,2921,59272.8996,72529730.17
7140,83254,1553,41601.18129,17923240.68
7141,83550,1451,37710.07969,38578052.8
7142,83620,10283,67856.1253,118466778.1
7143,83071,9848,53079.60491,58813354.35
7144,83123,3545,63418.92336,88846416.89
7145,83527,7636,72767.35352,93120445.6
7146,83555,834,16127.95988,10519861.54
7147,83083,5446,62226.16274,84471883.85
7148,83128,2627,46982.3888,50798750.92
7149,83536,2047,47804.7132,49701141.89
7150,83559,420,24223.86995,16581456.32
7151,83022,18749,17122.78402,9958414.62
7152,83098,5626,68720.46974,74474966.86
7153,83209,9894,66088.89257,89117079.57
7154,83134,2554,43572.43593,36007285.32
7155,83544,1654,37994.8515,40642767.37
7156,83564,2707,52633.86567,64769647.41
7157,83043,17050,75952.51012,92057909.47
7158,83109,6930,54094.83818,64722504.9
7159,83253,3729,43932.48528,44316333.5
7160,83549,2883,59018.05078,77867604.04
7161,83569,3042,57401.56436,76288160.46
7162,83064,11053,60705.88458,94167378.71
7163,83026,24356,38412.42617,51909651.35
7164,83104,6891,99186.01352,176655401.7
7165,83233,6629,55779.72747,59480520.67
7166,83137,1261,34652.38598,30196628.6
7167,83547,2902,78030.75115,121677758.5
7168,83567,1699,62967.85149,72471840.68
7169,83059,17677,42036.19013,44157543.04
7170,83115,4254,29254.84756,35688644.27
7171,83257,1153,35780.36679,23738274.76
7172,83024,16249,28604.41633,21011674.05
7173,83229,5449,73026.67575,175753475.3
7174,83135,4536,51704.18286,69846937.39
7175,83546,438,27301.26911,21153523.1
7176,83052,15732,69634.78816,111669994
7177,84367,7911,107719.4346,219356842.9
